Lines,DTS,DTA,PH,EH,EN,BW,BL,SL,SPAD1,SPAD1_Date,SPAD2,SPAD2_Date,ST,StPu,StPi,Kinki,Prolif,NBR
Zd.0010_P3_P4_P2.1.1.1,7/2/23,7/2/23,200,70,4,8.2,60.9,14.8,55,7/16/23,41.1,8/5/23,N,N,N,0,2,3
Zd.0010_P3_P4_P2.2.1.1,6/29/23,6/30/23,212,111,3,,,,,,,,N,N,N,1,1,
Zd.0010_P3_P4_P2.2.1.1,6/29/23,6/27/23,186,80,5,6,47.4,13,55.6,7/19/23,28.2,8/2/23,N,N,Y,,,1
Zd.0010_P3_P4_P2.2.1.1,7/1/23,7/1/23,201,89,5,8.1,58.9,14,57.3,7/17/23,49.1,8/3/23,N,N,N,,,1
Zd.0010_P3_P4_P2.3.1.1,7/4/23,7/2/23,195,63,4,,,,,,18.9,8/7/23,N,N,N,0,1,
Zd.0010_P3_P4_P2.3.1.1,7/6/23,7/5/23,170,45,1,7,54,14.5,,,,,N,N,N,,,1
Zd.0010_P3_P4_P2.3.1.1,7/16/23,7/11/23,134,34,1,8.5,56.4,11,47.3,7/17/23,,,N,N,N,0,1,2
Zd.0010_P3_P4_P2.5.1.1,6/28/23,6/27/23,,,,,,,,,,,N,N,N,0,1,
Zd.0010_P3_P4_P2.5.1.1,6/30/23,6/29/23,135,48,3,7.5,47.1,12.6,57.6,7/19/23,30,8/3/23,N,N,N,,,0
Zd.0010_P3_P4_P2.5.1.1,6/30/23,6/28/23,155,67,5,7,50.6,13.2,58,7/16/23,38.5,8/3/23,N,N,N,,,0
Zd.0010_P3_P4_P3.1.1.1,6/29/23,6/29/23,238,95,2,,,,,,,,N,N,N,1,1,
Zd.0010_P3_P4_P3.1.1.1,6/28/23,6/27/23,203,93,3,7.7,57.5,14.1,60,7/16/23,48.3,8/2/23,N,N,N,,,1
Zd.0010_P3_P4_P3.1.1.1,7/1/23,6/30/23,200,81,2,8,59.4,14,55,7/17/23,38.5,8/5/23,N,N,N,,,0
Zd.0010_P3_P4_P4.3.1.1,7/5/23,7/5/23,210,90,2,,,,,,,,N,N,N,1,1,
Zd.0010_P3_P4_P4.3.1.1,7/5/23,7/3/23,177,63,2,7.5,58.1,14.4,,,,,N,N,N,,,2
Zd.0010_P3_P4_P4.3.1.1,7/8/23,7/7/23,203,93,2,9.5,60.4,14.2,50.5,7/18/23,,,N,N,N,,,3
Zd.0010_P3_P4_P4.4.1.1,7/12/23,7/10/23,,,,,,,,,,,N,N,N,1,1,
Zd.0010_P3_P4_P4.4.1.1,7/7/23,7/4/23,175,55,2,8,57.7,11,54.2,7/19/23,34.7,8/9/23,N,N,N,,,1
Zd.0010_P3_P4_P4.4.1.1,7/9/23,7/4/23,142,42,2,7.5,54.2,12.4,57.8,7/17/23,,,N,N,N,,,1
Zd.0010_P3_P5_P1.3.1.1,7/4/23,7/3/23,187,45,5,,,,,,,,N,N,N,0,1,
Zd.0010_P3_P5_P1.3.1.1,7/3/23,6/30/23,165,57,7,8.3,63.1,12.5,,7/20/23,32.9,8/5/23,N,N,N,,,2
Zd.0010_P3_P5_P1.3.1.1,6/26/23,6/25/23,193,45,6,9.8,72.8,12.8,56.1,7/18/23,,,N,N,Y,,,2
Zd.0010_P3_P5_P1.4.1.1,7/1/23,6/29/23,,,,,,,,,,,N,N,N,0,1,
Zd.0010_P3_P5_P1.4.1.1,7/2/23,7/2/23,165,41,4,8.5,57,12,67.2,7/18/23,40.3,8/5/23,N,N,N,,,1
Zd.0010_P3_P5_P1.4.1.1,7/5/23,7/2/23,173,63,2,10,74.5,16.2,62.3,7/18/23,,,N,N,N,,,1
Zd.0030_P2_P1_P1.1.1.1,7/1/23,7/1/23,196,70,3,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P1_P1.1.1.1,7/2/23,7/2/23,147,70,2,7.2,54,12.5,50.8,7/18/23,45.5,8/5/23,N,N,N,,,2
Zd.0030_P2_P1_P1.1.1.1,7/2/23,7/2/23,193,63,3,7.9,58.8,13,65.9,7/18/23,,,N,N,N,,,1
Zd.0030_P2_P1_P1.2.1.1,6/29/23,6/27/23,,,,,,,,,,,N,N,N,0,2,
Zd.0030_P2_P1_P1.2.1.1,7/1/23,6/27/23,194,71,3,9.1,65.5,13.9,62.1,7/20/23,47.8,8/3/23,N,N,Y,,,1
Zd.0030_P2_P1_P1.2.1.1,7/5/23,6/30/23,173,65,2,7.8,61,13,63.9,7/16/23,,,N,N,N,,,2
Zd.0030_P2_P1_P1.3.1.1,NA,NA,,,,,,,,,,,N,N,N,,,
Zd.0030_P2_P1_P1.3.1.1,6/30/23,6/29/23,176,60,3,8.5,61.5,13.6,,,,,N,N,N,,,1
Zd.0030_P2_P1_P1.3.1.1,6/30/23,6/29/23,200,73,4,7.9,60.1,12.5,58.2,7/17/23,39.5,8/3/23,N,N,N,,,2
Zd.0030_P2_P1_P1.5.1.1,7/5/23,7/2/23,,,,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P1_P1.5.1.1,7/3/23,7/1/23,259,108,3,7.9,69,14.5,44.7,7/19/23,32.5,8/5/23,N,N,N,,,3
Zd.0030_P2_P1_P1.5.1.1,7/8/23,7/5/23,215,61,3,9.1,66.9,14.4,61.2,7/17/23,35.9,8/15/23,N,N,N,,,2
Zd.0030_P2_P1_P2.1.1.1,7/1/23,7/1/23,175,63,2,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P1_P2.1.1.1,7/2/23,6/28/23,206,80,3,8.7,64.1,14.5,64.3,7/19/23,,,N,N,N,,,2
Zd.0030_P2_P1_P2.1.1.1,6/27/23,6/26/23,195,79,2,6.3,60.5,15.4,56.5,7/16/23,54.7,8/1/23,N,N,N,,,2
Zd.0030_P2_P1_P2.2.1.1,7/7/23,7/5/23,140,41,1,,,,,,29.7,8/9/23,N,N,N,0,1,
Zd.0030_P2_P1_P2.2.1.1,7/3/23,7/2/23,153,60,2,6.8,51.5,14,50.2,7/19/23,15.33,8/5/23,N,N,N,,,3
Zd.0030_P2_P1_P2.2.1.1,7/8/23,7/5/23,155,50,1,6.2,50.1,13.5,46.7,7/17/23,27.3,8/15/23,N,N,N,,,1
Zd.0030_P2_P1_P2.4.1.1,6/27/23,6/27/23,170,56,2,,,,,,,,N,N,N,1,2,
Zd.0030_P2_P1_P2.4.1.1,7/4/23,7/3/23,169,58,4,8,66.5,13.4,53.5,7/19/23,13.6,8/7/23,N,N,N,,,1
Zd.0030_P2_P1_P2.4.1.1,7/1/23,6/28/23,163,50,4,7.9,63.1,13.2,54.3,7/17/23,5.5,8/5/23,N,N,N,,,1
Zd.0030_P2_P1_P3.2.1.1,7/1/23,7/1/23,175,57,5,,,,,,30.9,8/3/23,N,N,N,2,2,
Zd.0030_P2_P1_P3.2.1.1,7/6/23,7/3/23,187,71,2,7,53.5,14.3,52.1,7/20/23,,,N,N,N,,,1
Zd.0030_P2_P1_P3.2.1.1,7/1/23,7/1/23,196,92,3,6.9,54.1,14.1,51.4,7/16/23,44.1,8/3/23,N,N,N,,,2
Zd.0030_P2_P1_P3.3.1.1,6/29/23,6/28/23,185,73,4,,,,,,50.5,8/2/23,N,N,Y,1,1,
Zd.0030_P2_P1_P3.3.1.1,6/30/23,6/28/23,152,56,4,5.8,41.5,12.5,,,,,N,N,N,,,0
Zd.0030_P2_P1_P3.3.1.1,7/2/23,6/30/23,178,63,2,7.3,56,12.6,62.8,7/16/23,54.4,8/5/23,N,N,N,,,1
Zd.0030_P2_P1_P3.4.1.1,7/1/23,7/1/23,215,83,4,,,,,,58.9,8/3/23,N,N,N,0,1,
Zd.0030_P2_P1_P3.4.1.1,6/30/23,6/28/23,185,55,3,8,61.1,15.2,60,7/15/23,42.1,8/3/23,N,N,N,,,2
Zd.0030_P2_P1_P3.4.1.1,7/1/23,6/30/23,203,82,6,8.7,60.7,15.6,61.6,7/17/23,52.1,8/3/23,N,N,N,,,1
Zd.0030_P2_P2_P1.1.1.1,7/1/23,7/1/23,190,66,2,,,,,,29.3,8/3/23,N,N,N,1,1,
Zd.0030_P2_P2_P1.1.1.1,7/1/23,6/28/23,167,55,2,7,55,14,,,,,N,N,N,,,1
Zd.0030_P2_P2_P1.1.1.1,6/28/23,6/27/23,173,60,4,8.5,65.4,15,55.2,7/16/23,36.2,8/2/23,N,N,N,,,2
Zd.0030_P2_P2_P1.2.1.1,6/28/23,6/27/23,187,55,2,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P2_P1.2.1.1,7/2/23,6/29/23,163,50,2,6.5,41.6,12.1,62.2,7/19/23,,,N,N,N,,,0
Zd.0030_P2_P2_P1.2.1.1,6/28/23,6/27/23,182,52,2,8.9,71.1,13.9,60.2,7/17/23,,,N,N,N,,,2
Zd.0030_P2_P2_P1.4.1.1,7/4/23,7/4/23,187,45,1,,,,,,13.8,8/7/23,N,N,N,1,1,
Zd.0030_P2_P2_P1.4.1.1,7/1/23,6/29/23,128,47,2,7,49,12.4,55.8,7/19/23,14.6,8/3/23,N,N,N,,,0
Zd.0030_P2_P2_P1.4.1.1,6/29/23,6/30/23,155,50,3,7,47,12.6,58.5,7/16/23,15.5,8/2/23,N,N,N,,,0
Zd.0030_P2_P2_P2.5.1.1,7/2/23,7/1/23,91,25,2,,,,,,2.1,8/5/23,N,N,N,0,1,
Zd.0030_P2_P2_P2.5.1.1,6/27/23,6/27/23,117,12,2,6.2,45.4,10.2,48.5,7/19/23,6.4,8/1/23,N,N,N,,,0
Zd.0030_P2_P2_P2.5.1.1,7/1/23,6/28/23,102,18,1,6,48,10,48.1,7/16/23,9.8,8/3/23,N,N,N,,,0
Zd.0030_P2_P2_P3.1.1.1,7/1/23,7/1/23,207,82,3,,,,,,61.3,8/3/23,N,N,N,1,1,
Zd.0030_P2_P2_P3.1.1.1,7/4/23,7/3/23,185,74,3,9,63.2,13.4,64.3,7/19/23,33.8,8/7/23,N,N,N,,,2
Zd.0030_P2_P2_P3.1.1.1,7/1/23,7/1/23,198,65,2,8.6,66,12.2,61,7/16/23,44.6,8/3/23,N,N,N,1,1,2
Zd.0030_P2_P2_P3.2.1.1,7/1/23,7/1/23,193,66,2,,,,,,47.4,8/3/23,N,N,N,0,1,
Zd.0030_P2_P2_P3.2.1.1,7/3/23,6/30/23,184,69,1,7.1,52.5,13,59.9,7/20/23,50.8,8/5/23,N,N,N,,,1
Zd.0030_P2_P2_P3.2.1.1,6/26/23,6/27/23,184,84,3,9.3,75.1,13.8,59.8,7/17/23,,,N,N,N,,,1
Zd.0030_P2_P2_P3.3.1.1,6/28/23,6/28/23,194,71,4,,,,,,36,8/2/23,N,N,N,1,1,
Zd.0030_P2_P2_P3.3.1.1,6/30/23,7/1/23,178,68,2,7.4,67,13.8,51.7,7/19/23,41,8/3/23,N,N,N,,,1
Zd.0030_P2_P2_P3.3.1.1,6/27/23,6/27/23,181,70,3,9,69.4,12.2,63.2,7/16/23,60.5,8/1/23,N,N,N,0,1,1
Zd.0030_P2_P2_P3.4.1.1,6/29/23,6/28/23,186,75,3,,,,,,,,N,N,N,2,1,
Zd.0030_P2_P2_P3.4.1.1,7/3/23,7/3/23,175,63,2,7.3,54.2,13.4,43.6,7/19/23,18.9,8/5/23,N,N,N,,,1
Zd.0030_P2_P2_P3.4.1.1,7/3/23,7/1/23,163,58,3,7,56.6,13,58.5,7/16/23,36.1,8/5/23,N,N,N,0,2,1
Zd.0030_P2_P2_P4.4.1.1,7/2/23,6/30/23,207,74,2,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P2_P4.4.1.1,6/29/23,6/29/23,198,67,3,10.8,75.1,16.8,54,7/19/23,17.8,8/2/23,N,N,N,,,3
Zd.0030_P2_P2_P4.4.1.1,7/1/23,6/29/23,200,80,5,8.7,66.5,17.3,64.4,7/16/23,50.8,8/3/23,N,N,N,,,3
Zd.0030_P2_P2_P4.5.1.1,7/10/23,7/6/23,,,,,,,,,,,N,N,N,,,
Zd.0030_P2_P2_P4.5.1.1,6/28/23,6/27/23,197,84,3,8.4,54.2,14.5,55.1,7/19/23,46.6,8/2/23,N,N,N,,,2
Zd.0030_P2_P2_P4.5.1.1,7/3/23,7/1/23,194,58,2,8.6,59.8,15,56.6,7/16/23,44.9,8/5/23,N,N,N,,,1
Zd.0030_P2_P3_P1.1.1.1,7/6/23,7/6/23,177,58,2,,,,,,28.7,8/9/23,N,N,N,1,1,
Zd.0030_P2_P3_P1.1.1.1,7/3/23,7/3/23,166,60,2,7.5,60.1,11.5,,,,,N,N,N,,,2
Zd.0030_P2_P3_P1.1.1.1,7/5/23,7/5/23,165,57,2,7.5,53,13.2,58.2,7/16/23,,,N,N,N,0,2,1
Zd.0030_P2_P3_P1.3.1.1,6/27/23,6/27/23,203,85,2,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P3_P1.3.1.1,6/28/23,6/27/23,165,63,2,8.2,63.9,14.2,53.8,7/17/23,39.6,8/1/23,N,N,N,,,1
Zd.0030_P2_P3_P1.3.1.1,6/30/23,6/29/23,183,70,2,7,54.4,14.5,47.8,7/18/23,,,N,N,N,,,1
Zd.0030_P2_P3_P2.1.1.1,7/5/23,7/4/23,164,70,3,,,,,,,,N,N,N,1,1,
Zd.0030_P2_P3_P2.1.1.1,7/4/23,7/5/23,161,44,3,8.6,61.7,12,57.3,7/19/23,29.6,8/7/23,N,N,N,,,1
Zd.0030_P2_P3_P2.1.1.1,7/5/23,7/5/23,159,40,2,8.3,59.1,12.2,58.5,7/16/23,16.5,8/10/23,N,N,N,,,2
Zd.0030_P2_P3_P2.3.1.1,7/2/23,7/1/23,191,68,2,,,,,,46.4,8/5/23,N,N,N,1,1,
Zd.0030_P2_P3_P2.3.1.1,6/30/23,6/28/23,157,50,1,6.1,52.8,13.3,53.4,7/19/23,32.5,8/3/23,N,N,N,,,1
Zd.0030_P2_P3_P2.3.1.1,6/29/23,6/29/23,170,60,2,9.3,62,14.2,62.7,7/16/23,46.6,8/2/23,N,N,N,,,1
Zd.0030_P2_P3_P2.4.1.1,7/1/23,6/30/23,,,,,,,,,,,N,N,Y,1,2,
Zd.0030_P2_P3_P2.4.1.1,7/1/23,6/30/23,186,67,5,8.4,53.2,13.4,59.4,7/19/23,43.5,8/3/23,N,N,N,,,2
Zd.0030_P2_P3_P2.4.1.1,7/2/23,7/2/23,171,53,3,8.5,59.7,14,55.7,7/17/23,40,8/5/23,N,N,N,,,1
Zd.0030_P2_P3_P3.1.1.1,7/6/23,7/6/23,217,90,5,,,,,,36.7,8/9/23,N,N,Y,0,2,
Zd.0030_P2_P3_P3.1.1.1,7/2/23,7/4/23,207,90,6,6.6,46.6,13,49.1,7/19/23,34.9,8/5/23,N,N,N,,,1
Zd.0030_P2_P3_P3.1.1.1,7/5/23,7/4/23,211,87,4,5.6,33.4,12.4,53.1,7/16/23,,,N,N,N,0,2,0
Zd.0030_P2_P3_P3.4.1.1,7/4/23,7/4/23,198,80,2,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P3_P3.4.1.1,7/8/23,7/7/23,194,78,1,8.6,68.3,13.5,51,7/19/23,31.5,8/15/23,N,N,N,,,2
Zd.0030_P2_P3_P3.4.1.1,7/7/23,7/5/23,205,84,2,8.1,54.1,15.6,56,7/17/23,36.1,8/10/23,N,N,N,,,1
Zd.0030_P2_P3_P3.5.1.1,7/8/23,7/12/23,164,47,3,,,,,,22,8/15/23,N,N,N,0,2,
Zd.0030_P2_P3_P3.5.1.1,7/21/23,7/18/23,163,33,1,7.8,64.8,11.4,55.4,7/20/23,,,N,N,N,,,2
Zd.0030_P2_P3_P3.5.1.1,7/9/23,7/9/23,143,53,3,7.7,59.1,11.5,56.4,7/17/23,,,N,N,N,,,1
Zd.0030_P2_P4_P1.1.1.1,7/4/23,7/2/23,210,64,2,,,,,,34.4,8/7/23,N,N,N,0,1,
Zd.0030_P2_P4_P1.1.1.1,7/6/23,7/5/23,211,67,1,8.9,65.4,14.1,63.6,7/20/23,,,N,N,N,,,2
Zd.0030_P2_P4_P1.1.1.1,7/2/23,7/1/23,195,66,2,8.2,54.8,15,57.8,7/16/23,41.6,8/5/23,N,N,N,,,1
Zd.0030_P2_P4_P1.2.1.1,7/1/23,6/29/23,211,77,3,,,,,,40.4,8/3/23,N,N,N,1,1,
Zd.0030_P2_P4_P1.2.1.1,6/28/23,6/27/23,181,64,2,7.5,54.5,13,,,,,N,N,N,,,1
Zd.0030_P2_P4_P1.2.1.1,7/2/23,7/2/23,205,65,2,9.5,72.6,14.4,62.7,7/18/23,,,N,N,N,,,2
Zd.0030_P2_P4_P1.3.1.1,7/4/23,7/2/23,,,,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P4_P1.3.1.1,6/30/23,6/30/23,200,80,2,8.6,58.3,14.6,65.1,7/19/23,20.5,8/3/23,N,N,N,,,1
Zd.0030_P2_P4_P1.3.1.1,6/30/23,6/30/23,175,64,2,9,66.1,14.8,55.4,7/17/23,,,N,N,N,0,1,1
Zd.0030_P2_P4_P2.1.1.1,6/25/23,6/25/23,,,,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P4_P2.1.1.1,6/28/23,6/29/23,196,70,2,8,62.9,14.9,60.9,7/19/23,51.8,8/1/23,N,N,N,,,1
Zd.0030_P2_P4_P2.1.1.1,6/30/23,6/28/23,173,60,2,8.1,71.4,13.8,48.8,7/17/23,,,N,N,N,,,2
Zd.0030_P2_P4_P2.2.1.1,7/2/23,6/28/23,,,,,,,,,,,N,N,N,1,1,
Zd.0030_P2_P4_P2.2.1.1,7/5/23,7/3/23,174,59,2,7.2,51,12.3,51.1,7/20/23,,,N,N,N,,,2
Zd.0030_P2_P4_P2.2.1.1,6/28/23,6/26/23,199,57,2,8.4,66.5,13,66.9,7/16/23,26,8/2/23,N,N,N,,,1
Zd.0030_P2_P4_P2.3.1.1,7/6/23,7/4/23,213,75,2,,,,,,18.4,8/9/23,N,N,N,0,1,
Zd.0030_P2_P4_P2.3.1.1,7/5/23,7/4/23,189,76,1,8,64.5,13.7,52.1,7/20/23,19.7,8/10/23,N,N,N,,,1
Zd.0030_P2_P4_P2.3.1.1,7/4/23,7/2/23,195,65,2,9.2,,13.4,58.1,7/16/23,28.7,8/7/23,N,N,N,,,1
Zd.0030_P2_P4_P2.4.1.1,7/3/23,7/2/23,176,56,2,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P4_P2.4.1.1,7/7/23,7/3/23,183,65,2,7.5,59.8,14,48.9,7/18/23,,,N,N,N,,,1
Zd.0030_P2_P4_P2.4.1.1,7/2/23,6/30/23,184,74,2,8.5,64.1,14.1,55.6,7/17/23,,,N,N,N,,,2
Zd.0030_P2_P4_P3.2.1.1,7/6/23,7/6/23,138,15,1,,,,,,,,N,N,N,1,1,
Zd.0030_P2_P4_P3.2.1.1,7/1/23,6/30/23,155,39,2,7.2,55.2,13,51,7/19/23,24.1,8/3/23,N,N,N,,,1
Zd.0030_P2_P4_P3.2.1.1,6/27/23,6/27/23,172,52,3,8,54.3,13.2,55.6,7/17/23,,,N,N,N,,,0
Zd.0030_P2_P4_P3.3.1.1,7/2/23,6/29/23,177,65,4,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P4_P3.3.1.1,7/5/23,6/30/23,172,52,1,6.9,60,13.7,39.9,7/19/23,,,N,N,N,,,1
Zd.0030_P2_P4_P3.3.1.1,7/8/23,7/4/23,185,45,1,6,57.8,13.6,40.9,7/16/23,21.7,8/16/23,N,N,Y,,,1
Zd.0030_P2_P4_P3.4.1.1,6/27/23,6/26/23,185,75,4,,,,,,,,N,N,N,1,1,
Zd.0030_P2_P4_P3.4.1.1,6/29/23,6/27/23,177,69,2,7.6,52.5,13.9,50.2,7/19/23,39.8,8/2/23,N,N,N,,,1
Zd.0030_P2_P4_P3.4.1.1,7/2/23,6/30/23,203,56,3,9.3,55.2,15,54.3,7/16/23,42.3,8/5/23,N,N,N,,,1
Zd.0030_P2_P4_P4.1.1.1,7/1/23,6/29/23,156,40,3,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P4_P4.1.1.1,7/4/23,7/1/23,123,40,2,7.1,43.3,13,48.8,7/19/23,,,N,N,N,,,1
Zd.0030_P2_P4_P4.1.1.1,7/3/23,7/1/23,138,47,3,7.2,44.7,13.7,50.2,7/16/23,37.1,8/5/23,N,N,N,0,1,1
Zd.0030_P2_P4_P4.2.1.1,7/4/23,7/2/23,173,56,3,,,,,,10.4,8/7/23,N,N,N,0,1,
Zd.0030_P2_P4_P4.2.1.1,7/3/23,7/3/23,179,61,3,9.6,70.2,12.2,63.5,7/20/23,36.6,8/5/23,N,N,N,,,1
Zd.0030_P2_P4_P4.2.1.1,7/2/23,7/1/23,173,60,2,8.6,63.1,12.6,68.3,7/18/23,,,N,N,N,,,2
Zd.0030_P2_P4_P4.3.1.1,6/29/23,6/27/23,,,,,,,,,,,N,N,N,1,1,
Zd.0030_P2_P4_P4.3.1.1,7/2/23,6/30/23,185,50,1,8.1,56.9,15,46.4,7/19/23,25.8,8/5/23,N,N,N,,,1
Zd.0030_P2_P4_P4.3.1.1,7/1/23,6/29/23,198,43,2,9.5,65.1,15.2,59.4,7/16/23,52,8/3/23,N,N,N,,,1
Zd.0030_P2_P4_P4.4.1.1,6/27/23,6/27/23,188,51,1,,,,,,,,N,N,N,1,1,
Zd.0030_P2_P4_P4.4.1.1,7/3/23,7/2/23,189,51,2,7.4,59.5,13.4,50.5,7/19/23,36.5,8/5/23,N,N,N,0,1,2
Zd.0030_P2_P4_P4.4.1.1,6/28/23,6/28/23,182,60,2,8,61.6,13.4,62.7,7/16/23,24.9,8/1/23,N,N,N,,,1
Zd.0030_P2_P4_P5.1.1.1,6/27/23,6/27/23,,,,,,,,,,,N,N,N,,,
Zd.0030_P2_P4_P5.1.1.1,6/29/23,6/29/23,191,67,3,8.8,65.8,15.4,60.7,7/19/23,35.4,8/2/23,N,N,N,,,1
Zd.0030_P2_P4_P5.1.1.1,7/1/23,7/1/23,175,54,2,8.1,63.6,14.3,58,7/16/23,37.6,8/3/23,N,N,N,1,2,1
Zd.0030_P2_P4_P5.2.1.1,7/4/23,7/4/23,175,53,1,,,,,,31.2,8/7/23,N,N,N,0,1,
Zd.0030_P2_P4_P5.2.1.1,6/30/23,6/28/23,182,53,2,7.2,55.6,14,54.9,7/19/23,43.3,8/3/23,N,N,N,,,1
Zd.0030_P2_P4_P5.2.1.1,7/5/23,7/5/23,184,60,2,8,61.7,13,48.4,7/17/23,27.1,8/10/23,N,N,N,,,1
Zd.0030_P2_P4_P5.3.1.1,6/29/23,6/27/23,,,,,,,,,,,N,N,N,1,1,
Zd.0030_P2_P4_P5.3.1.1,6/30/23,6/30/23,161,50,3,8.6,56.1,14.5,57.7,7/20/23,44.7,8/3/23,N,N,N,,,1
Zd.0030_P2_P4_P5.3.1.1,7/4/23,6/30/23,153,50,3,8.6,54.8,13.6,46.2,7/17/23,,,N,N,N,,,2
Zd.0030_P2_P4_P5.4.1.1,7/4/23,7/2/23,196,71,2,,,,,,29.2,8/7/23,N,N,N,1,1,
Zd.0030_P2_P4_P5.4.1.1,7/5/23,7/5/23,185,70,2,7.7,57.5,13.7,45.3,7/20/23,42.1,8/10/23,N,N,N,,,1
Zd.0030_P2_P4_P5.4.1.1,7/3/23,7/3/23,193,70,2,7.9,54.6,13.6,48,7/18/23,,,N,N,N,,,0
Zd.0030_P2_P5_P1.1.1.1,7/3/23,6/30/23,,,,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P5_P1.1.1.1,7/4/23,7/2/23,200,34,4,8,59.3,14.2,52.1,7/19/23,6.5,8/7/23,N,N,N,,,1
Zd.0030_P2_P5_P1.1.1.1,7/5/23,7/2/23,199,72,3,8.5,64.4,14,51.2,7/17/23,18.9,8/10/23,N,N,N,,,2
Zd.0030_P2_P5_P1.2.1.1,7/4/23,7/2/23,187,70,2,,,,,,40.8,8/7/23,N,N,N,1,1,
Zd.0030_P2_P5_P1.2.1.1,7/4/23,7/2/23,176,46,1,7.7,53.3,13,54.5,7/19/23,37.3,8/7/23,N,N,N,,,1
Zd.0030_P2_P5_P1.2.1.1,7/3/23,7/3/23,183,73,2,8.2,64.9,13.5,51.2,7/18/23,,,N,N,N,,,1
Zd.0030_P2_P5_P1.4.1.1,7/4/23,7/2/23,178,57,2,,,,,,18,8/7/23,N,N,N,1,1,
Zd.0030_P2_P5_P1.4.1.1,7/3/23,7/2/23,168,45,2,9,67.1,13.5,59.3,7/19/23,37.8,8/5/23,N,N,N,,,0
Zd.0030_P2_P5_P1.4.1.1,7/1/23,6/29/23,160,41,3,8,70.9,10.2,48.8,7/18/23,,,N,N,N,,,1
Zd.0030_P2_P5_P1.5.1.1,7/1/23,6/30/23,221,72,3,,,,,,,,N,N,N,1,1,
Zd.0030_P2_P5_P1.5.1.1,6/30/23,6/30/23,191,59,2,7.8,64.6,14.1,51.1,7/20/23,41.9,8/3/23,N,N,N,,,2
Zd.0030_P2_P5_P1.5.1.1,7/1/23,6/29/23,187,65,3,8.5,66.1,12.7,57.2,7/17/23,35.5,8/3/23,N,N,N,,,1
Zd.0030_P2_P5_P2.1.1.1,6/30/23,6/28/23,,,,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P5_P2.1.1.1,7/3/23,7/3/23,189,73,1,7.1,51.1,14.1,43,7/19/23,22.2,8/5/23,N,N,N,0,1,1
Zd.0030_P2_P5_P2.1.1.1,7/4/23,7/2/23,215,83,2,8.7,66.8,13,58.2,7/16/23,34.8,8/7/23,N,N,N,,,1
Zd.0030_P2_P5_P2.2.1.1,7/3/23,7/1/23,185,68,2,,,,,,,,N,N,N,0,1,
Zd.0030_P2_P5_P2.2.1.1,6/29/23,6/27/23,150,58,2,7.8,58.6,11.4,,,,,N,N,N,,,2
Zd.0030_P2_P5_P2.2.1.1,7/1/23,7/1/23,185,58,2,7.4,63,13.2,47.5,7/17/23,38.3,8/3/23,N,N,N,,,1
Zd.0030_P2_P5_P2.3.1.1,6/27/23,6/27/23,175,55,2,,,,,,,,N,N,N,1,1,
Zd.0030_P2_P5_P2.3.1.1,7/3/23,7/1/23,143,48,2,6.4,44,13.5,,,,,N,N,N,,,0
Zd.0030_P2_P5_P2.3.1.1,7/1/23,6/30/23,183,60,2,8.7,68,13.9,63.3,7/17/23,43.8,8/5/23,N,N,N,,,1
Zd.0030_P2_P5_P3.1.1.1,7/7/23,7/4/23,218,85,2,,,,,,36.4,8/9/23,N,N,Y,1,1,
Zd.0030_P2_P5_P3.1.1.1,7/6/23,7/3/23,194,77,3,8.4,53.8,13.4,58.5,7/19/23,42.1,8/10/23,N,N,Y,,,2
Zd.0030_P2_P5_P3.1.1.1,7/6/23,7/5/23,189,73,2,9.5,62,13.4,52,7/17/23,41.6,8/10/23,N,N,Y,,,2
Zd.0030_P2_P5_P3.4.1.1,6/29/23,6/29/23,217,80,2,,,,,,,,N,N,Y,1,1,
Zd.0030_P2_P5_P3.4.1.1,6/27/23,6/27/23,187,60,3,8.6,62.9,12.9,56.7,7/20/23,47.8,8/1/23,N,N,N,,,1
Zd.0030_P2_P5_P3.4.1.1,7/1/23,7/1/23,183,55,2,6.6,60.2,13.2,20.1,7/16/23,17.6,8/3/23,N,N,N,0,1,1
Zd.0030_P2_P5_P4.1.1.1,6/27/23,6/27/23,,,,,,,,,,,N,N,N,1,2,
Zd.0030_P2_P5_P4.1.1.1,6/29/23,6/29/23,186,84,2,6.3,46.7,15.7,60.7,7/19/23,25.5,8/2/23,N,N,N,,,1
Zd.0030_P2_P5_P4.1.1.1,6/27/23,6/28/23,194,84,2,8.9,61.2,16.4,60.5,7/17/23,,,N,N,N,,,2
Zd.0030_P2_P5_P5.1.1.1,6/29/23,6/29/23,201,69,5,,,,,,,,N,N,N,0,1,
